filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,rms_std,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,asr,oenv_mean,oenv_var,oenv_std,flatness_mean,flatness_var,flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
audio_621.wav,5.93275,0.2734254980994467,0.5311271557177297,0.010123886656260078,0.000146555655216195,0.010830705514608616,0.08122394955534307,0.0013087772578439926,0.19213968555364574,0.004595805816039084,0.10847312794721149,0.0003349230994651818,0.014117100094406497,0.06432674718765478,0.004338814157618168,0.38222614056176357,0.00013508821999340078,0.5092253938091401,2.0760893115885583e-05,0.15555555555555553,0.43741935483870964,0.14286336859086302,0.02721668173654512,0.146676751097279,7.391803684571773e-05,3.264928013103858e-08,0.00016533960068292178,0.2906211570485703,1.0,0.5611156187798987,0.2838672350307896,0.6636898946908668,0.501576991409556,0.5173495500632427,0.5418893964089601,0.4437136572829278,0.19631800972819194,0.3595582318236644,0.4943368109502591,0.630184442411115,0.48251567088451863,0.47600043253916424,0.5579568666042967,0.6172212496369806,0.5273585343599866,0.5940257748895017,0.4417954504010268,"Generated 512,256 Spotify Sleep Dataset"
audio_186.wav,5.93275,0.3178882369439371,0.5662488682698812,0.032243410885002016,0.00012839192435151582,0.010059877504740699,0.09823461634337241,0.00037452122375891857,0.31053446934111817,0.0013651039868187605,0.11536057000414986,0.0004790674009658359,0.017618200027760964,0.06354303700644706,0.000991163319122689,0.38225921926747486,0.0012084160535450843,0.5094324178679467,8.419483199830487e-05,0.47222222222222215,0.313548387096774,0.1955898065377422,0.0006923340904508814,0.012118920802818539,0.00032157323027757405,8.02953118536464e-08,0.00026775661069406776,0.4678253233361967,0.8948477525555512,0.6127621421128812,0.4922392992508476,0.37924664990588614,0.6042362158881109,0.5446465281865978,0.5118283559146604,0.590063214646693,0.3955534191571866,0.2850278848255994,0.7479975917745791,0.5837678779616107,0.5385505132149874,0.44867984935545957,0.4446277717487751,0.23965490982795817,0.3262531511458707,0.5052972524359572,0.6870377105259757,"Generated 512,256 Spotify Sleep Dataset"
audio_240.wav,5.93275,0.2134440661911675,0.5206900608329712,0.012846721326638529,0.00022255383882885014,0.01363231771551656,0.055693254977015126,0.0010388323798660088,0.2073267318845337,0.01720878154429985,0.043484983193785576,0.0031375194355880535,0.05158265433536457,0.040585331102473386,0.00032181485948602507,0.38222599908598276,0.0002140904619349598,0.50905701001473,2.9285654005242606e-05,0.24603174603174602,0.3367741935483871,0.17214261405337697,0.009623424629167942,0.07934271127067113,7.708834548282139e-05,1.2339010093557263e-07,0.00033557482861732254,0.2523694569079288,0.8902767101043745,0.6859880370394962,0.6131577614170431,0.6886155476893213,0.5392492283768879,0.4267109905028417,0.34541165479582203,0.4265125473296007,0.11173136015388618,0.1275599428329694,0.2409165804264985,0.3337956699296606,0.1679097114093237,0.2320935574399393,0.23089399708669806,0.1845364897632475,0.36262659612359044,0.5806243296044975,0.5838507000148305,"Generated 512,256 Spotify Sleep Dataset"
audio_995.wav,5.93275,0.351647316044401,0.5414647155610861,0.013208686733990622,6.010999032221894e-05,0.006514513743090828,0.18576159731024564,0.044200510000512665,0.6372945951625882,0.1120277516042774,0.36605173757107695,0.2024897941601568,0.4473036748702035,0.06632103947855778,0.0060239308480985135,0.3822267908528724,0.00014800560065100763,0.5096273997951993,0.00010573550980946289,0.47222222222222215,0.2980645161290322,0.40157839049758765,0.17727082995014146,0.4077598222255716,0.007060152704321833,0.0005064393211430884,0.022488505958615894,0.40471989233906475,0.7158349917145281,0.778621152410766,0.7452439052819653,0.5971513689037383,0.5602714557510469,0.5128531397419033,0.6152477542661815,0.6357273728533507,0.5043587025921806,0.47994805992049916,0.43479274148143354,0.30271968034104607,0.45841484991185594,0.4116677087355299,0.5932244772429431,0.6560625363395993,0.6586862822033398,0.4506633355450976,0.3875879687662497,"Generated 512,256 Spotify Sleep Dataset"
audio_291.wav,5.93275,0.3929018736704418,0.5118501004309293,0.0295950317675348,0.0001278486417374924,0.010036019621622006,0.22402627602647854,0.0033422196005497523,0.5287377346900963,0.0036227249245273175,0.3861220368076361,0.004979475935062879,0.06616177258847412,0.1384657303299033,0.00410698575933082,0.3822181546275314,0.0009388498198027631,0.5095060460923919,0.00011974117279762439,0.26111111111111107,0.35225806451612907,0.20003125170652267,0.0009597143725939954,0.01582079612978337,0.003869224423094076,7.976257920471677e-06,0.0028082507744798474,0.5596554467169742,0.7469401013791125,0.4285738932128115,0.6638252367579699,0.4065029665390494,0.7353777901342156,0.43327306511169766,0.7148944876173358,0.6919975145786021,0.3838191864744808,0.27218110547946717,0.6762759676944415,0.7242983193259878,0.27189633738016894,0.3788281621293068,0.5334213329979136,0.606616744630173,0.4172233023278277,0.04894891330115447,0.42072150357191873,"Generated 512,256 Spotify Sleep Dataset"
audio_944.wav,5.93275,0.4682686192213612,0.641715813938617,0.0030483309313170366,9.716253081925939e-05,0.008596144662023726,0.11559558524560665,0.03656405241370294,0.5015822587290483,0.12747594043599356,0.18473323106275868,0.15605219854607272,0.3920834249926753,0.030690573197608536,0.007309968177877025,0.382221256511749,8.362129533600636e-06,0.5089530744597682,3.376960696540792e-05,0.08212560386473428,0.576774193548387,0.318367870669623,0.2659994330525566,0.5045889183619654,0.002893782686810746,0.0001517423476345487,0.012302515334329927,0.13823999283745925,0.7385595732831561,0.7612384064321319,0.7047939020195715,0.7832768041154023,0.6969202553574881,0.7218066467847292,0.6388473327391901,0.6148512632421671,0.3335799701986031,0.4496103347077524,0.49463174628609363,0.5982024415189363,0.6028185767673233,0.6368751069099892,0.6808742246660603,0.6931019588731437,0.39577034157805263,0.4870977588134572,0.5313530891912001,"Generated 512,256 Spotify Sleep Dataset"
audio_536.wav,5.93275,0.24440370370542833,0.5891151019733958,0.004991997948917315,0.00010716086901370954,0.009087093752354967,0.1432125776519322,0.0360255107658431,0.5072298112008669,0.12032570624231063,0.21036037716738376,0.1840785297155661,0.4262572529900794,0.06611760832513792,0.00430725057768346,0.38222181124462207,1.9201308419669362e-05,0.5091438137155737,8.062704893923951e-05,0.188034188034188,0.5225806451612903,0.33765041332153356,0.1652087787318185,0.39286302682616225,0.003184424553459023,0.00027709827534481973,0.016630476238757293,0.2429755602730891,0.7869610558898763,0.7907267110535353,0.4636071747136224,0.4177582735006598,0.4450178827110291,0.3700299521928495,0.5166320991739094,0.5400413375099071,0.40081322017269094,0.33598012120944887,0.38475020757936085,0.33322624711236554,0.34066318243088756,0.49163377099798633,0.5621556476637473,0.48980184543965105,0.26758819365411035,0.2679041274679055,0.4288155346616724,"Generated 512,256 Spotify Sleep Dataset"
audio_157.wav,5.93275,0.5867957399709722,0.3405772797176277,0.04674378859732873,6.204637337522693e-05,0.006636716450343165,0.2458144462427951,0.0005307499186904043,0.6742966728553942,0.0011937864523009181,0.44880069035218223,0.0026653623288360882,0.04719286581279038,0.11048894432925903,0.0012374229802028824,0.38224960627255683,0.0014376362520202223,0.5098255365498972,0.0010902647096419414,0.34027777777777773,0.26709677419354827,0.1710807917048876,0.0010584784811560133,0.017103680875190833,0.027390270109021793,6.851472439939384e-05,0.008261443236065697,0.6553487187119356,0.7235944332673299,0.560762957271979,0.5003992688070488,0.5009058645038025,0.5141983168253272,0.46913621113441484,0.48984305872292255,0.4942877796621593,0.3446419228398874,0.431070274169934,0.5270356585960285,0.5021622625571702,0.4257944585052258,0.41210921376944937,0.5057849481492454,0.3637385440414448,0.3869634646420256,0.3665085196160933,0.4199609670425966,"Generated 512,256 Spotify Sleep Dataset"
audio_10.wav,5.93275,0.3578379345870688,0.4946068705634124,0.037135207853738195,0.00012183886931629388,0.009768692260287945,0.16794321640374463,0.0038509755154525717,0.4556713365243885,0.01067437508885737,0.23190781291317558,0.011002112339553954,0.10060008696467858,0.10133454242536485,0.003451189586796781,0.38222459911713663,0.0012897707130089316,0.5092149424721032,0.0003680769904566566,0.4316239316239316,0.3677419354838709,0.1855618315370278,0.002928584341395141,0.03644821612519054,0.003139953771596587,8.633532328425982e-06,0.002922311140520108,0.5587785704124905,0.7979225477329508,0.5101508410420401,0.42371430729613196,0.3201191276905965,0.32020269894775794,0.24540493664189728,0.41748293957588184,0.48244152912167293,0.2983645366123675,0.3663967731939667,0.401490338234965,0.4522286889054965,0.3275224188436447,0.3055081947727571,0.5294517681021427,0.564983511261942,0.5521461763189514,0.2892241730038793,0.475426727104265,"Generated 512,256 Spotify Sleep Dataset"
audio_779.wav,5.93275,0.41636596798717995,0.4101770521475625,0.03747927779726895,7.215484716606507e-05,0.0072465522444260955,0.1651823544749862,0.000580569382697297,0.46126715468817825,0.003955131676137903,0.25520788285047763,0.0014045221168296142,0.0330604810886408,0.11140938692506036,0.0013200409346790136,0.3821817403672544,0.0013053854230168664,0.5087469165982068,0.00031422188901817066,0.34027777777777773,0.32129032258064516,0.19338495656441645,0.0007553963521424596,0.013025503186381508,0.0032344914912897254,5.491834391212883e-06,0.0023274917811757865,0.5779964861599878,0.8191251961826613,0.465268314506659,0.5147129334441722,0.6612158605704572,0.43127099356485127,0.7570026962744413,0.5141603087124257,0.47946060102601795,0.28652186365549226,0.39825988180833016,0.685111590933583,0.6008590318466388,0.3663023614393718,0.43049127969920264,0.6562962918899877,0.5271004651194885,0.4854930712676004,0.3504731077941577,0.4258798681712068,"Generated 512,256 Spotify Sleep Dataset"
